gp_code,gp_name,block_code,block_name,zp_code,zp_name
269217,Sewaipar,2089,Pauli,169,Sant Kabeer Nagar
45549,Sewaith,1431,Soraon,111,Prayagraj
83834,Sewalpur,2054,Khiron,166,Rae Bareli
265748,Sewana,1428,Pratappur,111,Prayagraj
91108,Sewara,2165,Dhanpatganj,176,Sultanpur
92644,Sewara,2192,Nawabganj,177,Unnao
72927,Sewdha,1873,Nevada,149,Kaushambi
76690,Sewtari,1932,Nautanwa,155,Maharajganj
76321,Shaahabad,1926,Bridgemanganj,155,Maharajganj
73413,Shabuddin Pur,1881,Kumbhigola,150,Kheri
89475,Shadi Fattepur,2139,Laharpur,174,Sitapur
84940,Shadinagar Near Bhoot,2071,Suar,167,Rampur
84941,Shadinagar Near Hazira,2071,Suar,167,Rampur
91228,Shadipur,2167,Dubepur,176,Sultanpur
92163,Shadi Pur,2184,Bangarmau,177,Unnao
297278,Shafatnagar,1994,Asmauli,259726,Sambhal
79031,Shafiabad Loti,1973,Kharkhoda,160,Meerut
91883,Shafipur,2178,P.P.Kamaicha,176,Sultanpur
93050,Shahababad,2198,Arajiline,178,Varanasi
87057,Shahabad,2101,Jaitipur,171,Shahjahanpur
45550,Shahabpur,1431,Soraon,111,Prayagraj
265747,Shahabpur,1428,Pratappur,111,Prayagraj
85590,Shahabuddinpur,2081,Sadauli Qadeem,168,Saharanpur
91545,Shahabuddinpur,6897,Karaudikala,176,Sultanpur
297247,Shahalampur,2002,Moradabad,162,Moradabad
77793,Shah Alampur,1950,Sultanganj,157,Mainpuri
93051,Shahanshahpur,2198,Arajiline,178,Varanasi
45278,Shahapur,1427,Phulpur,111,Prayagraj
78958,Shahapur,1971,Hastinapur,160,Meerut
44503,Shahari Bojh,1416,Dhanupur,111,Prayagraj
77851,Shahaupur Bangar,1951,Baldeo,158,Mathura
81388,Shahbadpur Tigai,2013,Khatauli,163,Muzaffarnagar
82288,Shahbajpur,2027,Puranpur,164,Pilibhit
84073,Shahbajpur,2059,Salon,166,Rae Bareli
83349,Shahbari,2043,Sangipur,165,Pratapgarh
45139,Shahbazpur,1425,Mauaima,111,Prayagraj
297162,Shahbazpur,1996,Baniyakhera,259726,Sambhal
80160,Shahbazpur Kalan,1994,Asmauli,259726,Sambhal
270780,Shahbuddinpur Urf Gaziwala,2077,Nakur,168,Saharanpur
81132,Shahdabbar,2008,Budhana,163,Muzaffarnagar
93286,Shahdeeh,2201,Cholapur,178,Varanasi
266434,Shahdpur,1952,Chaumuha,158,Mathura
266994,Shahdra,2070,Shahabad,167,Rampur
268356,Shahdra Urf Dhunapur,2069,Saidnagar,167,Rampur
82085,Shahee,2025,Lalaurikhera,164,Pilibhit
86943,Shahganj,2099,Bhawal Khera,171,Shahjahanpur
82289,Shahgarh,2027,Puranpur,164,Pilibhit
91748,Shahgarh,2175,Lambhua,176,Sultanpur
90725,Shahijan Kalna,2158,Robertsganj,175,Sonbhadra
44504,Shahi Pur,1416,Dhanupur,111,Prayagraj
269047,Shahjadpur,2061,Sataon,166,Rae Bareli
266419,Shahjadpur Gujar,1954,Farah,158,Mathura
266500,Shahjadpur Indrawali,1951,Baldeo,158,Mathura
84371,Shahjadpur Mu.,2065,Unchahar,166,Rae Bareli
56041,Shahjahanabad Danda,1586,Gunnaur,259726,Sambhal
77475,Shahjahanpur,1944,Ghiror,157,Mainpuri
85675,Shahjahanpur,2082,Sarsawan,168,Saharanpur
90229,Shahjahanpur,2150,Sidhauli,174,Sitapur
89143,Shahjalalpur,2134,Biswan,174,Sitapur
89421,Shah Jalalpur,2138,Khairabad,174,Sitapur
271242,Shahjauli,1902,Sukrauli,151,Kushi Nagar
84189,Shahjaura,2061,Sataon,166,Rae Bareli
81572,Shahjuddi,2017,Shahpur,163,Muzaffarnagar
85356,Shahjve,2077,Nakur,168,Saharanpur
79073,Shah Kulipur,1974,Machra,160,Meerut
75641,Shahmau Naubasta,1915,Mal,153,Lucknow
75772,Shahmohammadpur Apaiya,1917,Mohanlalganj,153,Lucknow
92333,Shah Nagar,2187,Fatehpur Chaurasi,177,Unnao
77224,Shah Pahari,1940,Kabrai,156,Mahoba
80161,Shahpaur Sot,1994,Asmauli,259726,Sambhal
56042,Shahpur,1586,Gunnaur,259726,Sambhal
56384,Shahpur,1592,Rajpura,259726,Sambhal
73245,Shahpur,1878,Bijuwa,150,Kheri
74323,Shahpur,1894,Kaptainganj,151,Kushi Nagar
74437,Shahpur,1896,Khadda,151,Kushi Nagar
75586,Shahpur,1914,Kakori,153,Lucknow
78607,Shahpur,1965,Kopaganj,159,Mau
81389,Shahpur,2013,Khatauli,163,Muzaffarnagar
82775,Shahpur,2034,Kunda,165,Pratapgarh
82947,Shahpur,2037,Magraura,165,Pratapgarh
85287,Shahpur,2076,Nagal,168,Saharanpur
85592,Shahpur,2081,Sadauli Qadeem,168,Saharanpur
87111,Shahpur,2102,Jalalabad,171,Shahjahanpur
89048,Shahpur,2133,Behta,174,Sitapur
89608,Shahpur,2141,Mahmudabad,174,Sitapur
90161,Shahpur,2149,Sakran,174,Sitapur
91884,Shahpur,2178,P.P.Kamaicha,176,Sultanpur
92055,Shahpur,2182,Asoha,177,Unnao
265485,Shahpur,1416,Dhanupur,111,Prayagraj
265882,Shahpur,2200,Chiraigaon,178,Varanasi
267238,Shahpur,1879,Dhaurhara,150,Kheri
269088,Shahpur,2055,Lalganj,166,Rae Bareli
270087,Shahpur,2166,Dostpur,176,Sultanpur
270646,Shahpur,1962,Dohri Ghat,159,Mau
92645,Shah Pur,2192,Nawabganj,177,Unnao
81878,Shahpura,2022,Barkhera,164,Pilibhit
84942,Shahpura,2071,Suar,167,Rampur
93541,Shahpur (Babatpur),2204,Pindra,178,Varanasi
77927,Shahpur Bangar,1953,Chhata,158,Mathura
85593,Shahpur Bans Must,2081,Sadauli Qadeem,168,Saharanpur
87896,Shahpur Bargadwa,2117,Sirsiya,172,Shravasti
273821,Shahpurbra,2114,Gilaula,172,Shravasti
78119,Shahpur Chainpur,1957,Mathura,158,Mathura
80966,Shahpur Chamaran,2005,Sambhal,259726,Sambhal
79798,Shahpur Chausa,1988,Nagar (City),161,Mirzapur
89871,Shahpur Dalawal,2145,Parsendi,174,Sitapur
80162,Shahpur Dasar,1994,Asmauli,259726,Sambhal
84819,Shahpur Dev,2070,Shahabad,167,Rampur
77961,Shahpur Farah,1954,Farah,158,Mathura
93547,Shahpur (Gadakhada),2204,Pindra,178,Varanasi
85594,Shahpur Garha,2081,Sadauli Qadeem,168,Saharanpur
78263,Shahpur Gausana,1960,Raya,158,Mathura
75642,Shahpur Godava,1915,Mal,153,Lucknow
91749,Shahpur Harbansh,2175,Lambhua,176,Sultanpur
73674,Shahpur Jagir,1884,Mohammadi,150,Kheri
79265,Shahpur Jainpur,1979,Rohta,160,Meerut
45197,Shahpur Kala,1426,Meja,111,Prayagraj
87760,Shahpur Kalan,2115,Hariharpur Rani,172,Shravasti
44633,Shahpur Kalyan Urf Newada,1418,Holagarh,111,Prayagraj
87245,Shahpur Khitaua,2105,Khudaganj Katra,171,Shahjahanpur
268854,Shahpur Kthautiya,2114,Gilaula,172,Shravasti
91790,Shahpur Lapta,2176,Motigarpur,176,Sultanpur
267097,Shahpur Mazbata,2077,Nakur,168,Saharanpur
79885,Shahpur Mu. Bhalwa,1989,Narainpur,161,Mirzapur
80517,Shahpur Mukarrampur,1999,Chhajlet,162,Moradabad
80736,Shahpur Mustahkam,2002,Moradabad,162,Moradabad
269009,Shahpur Perwa,1873,Nevada,149,Kaushambi
79304,Shahpur Pirpur,1980,Sardhana,160,Meerut
87897,Shahpur Pure Shivdin,2117,Sirsiya,172,Shravasti
73675,Shahpur Raja,1884,Mohammadi,150,Kheri
91679,Shahpur Sarkande Dih,2174,Kurwar,176,Sultanpur
92570,Shahpur Sidhora,2191,Mianganj,177,Unnao
80163,Shahpur Sirpura,1994,Asmauli,259726,Sambhal
268873,Shahpur Tikari,1871,Manjhanpur,149,Kaushambi
92109,Shah Pur Tonda,2183,Auras,177,Unnao
74113,Shahpur Uchaki Patti,1891,Dudhahi,151,Kushi Nagar
79305,Shahpur Zadid,1980,Sardhana,160,Meerut
78608,Shahroj,1965,Kopaganj,159,Mau
78873,Shahuari,1969,Ratanpura,159,Mau
87004,Shahvaz Nagar,2100,Dadrol,171,Shahjahanpur
86944,Shahvazpur Daniyapur,2099,Bhawal Khera,171,Shahjahanpur
87005,Shahvegpur,2100,Dadrol,171,Shahjahanpur
80967,Shahzadi Sarai,2005,Sambhal,259726,Sambhal
268318,Shahzadnagar,2067,Chamraon,167,Rampur
84943,Shahzad Nagar,2071,Suar,167,Rampur
87511,Shahzadpur,2111,Sindhauli,171,Shahjahanpur
267735,Shahzadpur,2075,Muzaffarabad,168,Saharanpur
77928,Shahzadpur Bangar,1953,Chhata,158,Mathura
72649,Shaikhpur Rasoolpur,1868,Chail,149,Kaushambi
90726,Shajaur,2158,Robertsganj,175,Sonbhadra
81530,Shakarpur Buchha,2016,Purkaji,163,Muzaffarnagar
82582,Shakerdaha,2031,Bihar,165,Pratapgarh
73056,Shakha,1875,Sirathu,149,Kaushambi
91885,Shakhan Pur,2178,P.P.Kamaicha,176,Sultanpur
85011,Shakhupur Chhachreki,2072,Ballia Kheri,168,Saharanpur
78402,Shakkar Pur Wara,1962,Dohri Ghat,159,Mau
85146,Shalhallipur,2074,Gangoh,168,Saharanpur
78210,Shall,1959,Nohjhil,158,Mathura
87246,Shalpur Navdia,2105,Khudaganj Katra,171,Shahjahanpur
79181,Shamashpur,1977,Parikshitgarh,160,Meerut
78959,Shamaspur,1971,Hastinapur,160,Meerut
85595,Shamaspur,2081,Sadauli Qadeem,168,Saharanpur
268477,Shambhui,1869,Kara,149,Kaushambi
93627,Shambhupur,2205,Sevapuri,178,Varanasi
45198,Shamlipur,1426,Meja,111,Prayagraj
81709,Shamli Shamla,2020,Un,259727,Shamli
74380,Shampur,1895,Kasaya,151,Kushi Nagar
78671,Shamsabad,1966,Mohammadabad Gohana,159,Mau
89805,Shamsabad,2144,Pahala,174,Sitapur
88584,Shanichara,2126,Khuniyaon,173,Siddharth Nagar
86169,Shanichra Bazar,2089,Pauli,169,Sant Kabeer Nagar
78211,Shankar Garhi,1959,Nohjhil,158,Mathura
74188,Shankar Pathkhauli,1892,Fazilnagar,151,Kushi Nagar
73171,Shankarpur,1877,Behjam,150,Kheri
73355,Shankarpur,1880,Isanagar,150,Kheri
77566,Shankarpur,1946,Karhal,157,Mainpuri
82948,Shankarpur,2037,Magraura,165,Pratapgarh
87898,Shankarpur,2117,Sirsiya,172,Shravasti
89144,Shankarpur,2134,Biswan,174,Sitapur
91750,Shankarpur,2175,Lambhua,176,Sultanpur
93200,Shankarpur,2200,Chiraigaon,178,Varanasi
271483,Shankarpur,2144,Pahala,174,Sitapur
271946,Shankarpur,2053,Jagatpur,166,Rae Bareli
75643,Shankar Pur,1915,Mal,153,Lucknow
90092,Shankarpur Jhisni,2148,Reusa,174,Sitapur
87058,Shankarpur Pitarihai,2101,Jaitipur,171,Shahjahanpur
92877,Shankarpur Sarai,2196,Sikandarpur Sarausi,177,Unnao
80164,Shankarpur Sot,1994,Asmauli,259726,Sambhal
89145,Shankarpur Tewla,2134,Biswan,174,Sitapur
74189,Shanker Patti,1892,Fazilnagar,151,Kushi Nagar
44505,Shankerpur,1416,Dhanupur,111,Prayagraj
92460,Shanker Pur,2189,Hasanganj,177,Unnao
73676,Shanker Pur Raja,1884,Mohammadi,150,Kheri
85358,Shanpla Begampur,2077,Nakur,168,Saharanpur
269081,Shantinagar,2027,Puranpur,164,Pilibhit
269991,Shanti Nargapar,2088,Nath Nagar,169,Sant Kabeer Nagar
81573,Shaoron,2017,Shahpur,163,Muzaffarnagar
74114,Shapur Khalwa Patti,1891,Dudhahi,151,Kushi Nagar
85012,Sharbat Pur,2072,Ballia Kheri,168,Saharanpur
90625,Shariai Gar,2157,Nagwa,175,Sonbhadra
81040,Sharif Nagar,2006,Thakurdwara,162,Moradabad
77677,Sharifpur,1948,Kuraoli,157,Mainpuri
80968,Sharifpur,2005,Sambhal,259726,Sambhal
81487,Sharpur,2015,Muzaffarnagar,163,Muzaffarnagar
82290,Shastri Nagar,2027,Puranpur,164,Pilibhit
79137,Shaulana,1976,Meerut,160,Meerut
72699,Shauri Bujurg,1869,Kara,149,Kaushambi
72700,Shayara Meethepur,1869,Kara,149,Kaushambi
92110,Sheeshee,2183,Auras,177,Unnao
45279,Shefkhanpur Mai Chaqsalik,1427,Phulpur,111,Prayagraj
90311,Shehunha,2152,Chatra,175,Sonbhadra
77982,Shehzadpur Pauri,1954,Farah,158,Mathura
85225,Sheikhpur Mazidpur Must.,2075,Muzaffarabad,168,Saharanpur
268385,Shekhanpur,2038,Mandhata,165,Pratapgarh
89288,Shekhapur Mahanandpur,2136,Hargaon,174,Sitapur
89289,Shekhapur Musepur,2136,Hargaon,174,Sitapur
267373,Shekhepur,1880,Isanagar,150,Kheri
76691,Shekh Feranda,1932,Nautanwa,155,Maharajganj
89049,Shekhnapur,2133,Behta,174,Sitapur
80684,Shekhoopur Khas,2001,Kundarki,162,Moradabad
87512,Shekhoopur Saraiya,2111,Sindhauli,171,Shahjahanpur
89609,Shekhpur,2141,Mahmudabad,174,Sitapur
91791,Shekhpur,2176,Motigarpur,176,Sultanpur
272205,Shekhpur,2192,Nawabganj,177,Unnao
81390,Shekhpura,2013,Khatauli,163,Muzaffarnagar
85596,Shekhpura,2081,Sadauli Qadeem,168,Saharanpur
85676,Shekhpura,2082,Sarsawan,168,Saharanpur
85013,Shekhpura Kadeem,2072,Ballia Kheri,168,Saharanpur
82776,Shekhpur Ashik,2034,Kunda,165,Pratapgarh
82451,Shekhpur Athganva,2029,Baba Belkharnath Dham,165,Pratapgarh
92461,Shekhpur Bujurg,2189,Hasanganj,177,Unnao
79266,Shekhpuri,1979,Rohta,160,Meerut
82703,Shekhpur Mohammadpur,2033,Kalakankar,165,Pratapgarh
74324,Shekhpurwa,1894,Kaptainganj,151,Kushi Nagar
82647,Shekhupur,2032,Gaura,165,Pratapgarh
81290,Shekhupura,2011,Kairana,259727,Shamli
268826,Shekhwa,1992,Rajgarh,161,Mirzapur
269929,Shekhwallia,1965,Kopaganj,159,Mau
74665,Shekhwania Buzurg,1899,Padrauna,151,Kushi Nagar
73057,Shelraha Pachim,1875,Sirathu,149,Kaushambi
73058,Shelraha Purab,1875,Sirathu,149,Kaushambi
90727,Shemar,2158,Robertsganj,175,Sonbhadra
90626,Shemaria,2157,Nagwa,175,Sonbhadra
90364,Shemiya,2153,Chopan,175,Sonbhadra
90728,Shenduri,2158,Robertsganj,175,Sonbhadra
90729,Sheokari,2158,Robertsganj,175,Sonbhadra
269130,Sheo Shankarpur,2086,Khalilabad,169,Sant Kabeer Nagar
81879,Sherganj Dharmangadpur,2022,Barkhera,164,Pilibhit
72928,Shergarh,1873,Nevada,149,Kaushambi
267603,Shergarh,2034,Kunda,165,Pratapgarh
77929,Shergarh Bangar,1953,Chhata,158,Mathura
270940,Shergharh,1941,Panwari,156,Mahoba
269679,Sherkhanpur,2166,Dostpur,176,Sultanpur
80882,Sher Khan Sarai,2004,Panwasa,259726,Sambhal
85147,Sher Mau,2074,Gangoh,168,Saharanpur
81488,Shernagar,2015,Muzaffarnagar,163,Muzaffarnagar
77930,Shernagar Bangar,1953,Chhata,158,Mathura
78264,Sherni,1960,Raya,158,Mathura
44924,Sherpur,296951,Bhagwatpur,111,Prayagraj
73285,Sherpur,1879,Dhaurhara,150,Kheri
80883,Sherpur,2004,Panwasa,259726,Sambhal
81531,Sherpur,2016,Purkaji,163,Muzaffarnagar
85527,Sherpur,2080,Rampur Maniharan,168,Saharanpur
88975,Sherpur,2132,Ailiya,174,Sitapur
89476,Sherpur,2139,Laharpur,174,Sitapur
92334,Sherpur Achhirchha,2187,Fatehpur Chaurasi,177,Unnao
80518,Sherpur Atamadpur,1999,Chhajlet,162,Moradabad
297271,Sherpur Atamdpur,1999,Chhajlet,162,Moradabad
74190,Sherpur Badahara,1892,Fazilnagar,151,Kushi Nagar
81041,Sherpur Bahleen,2006,Thakurdwara,162,Moradabad
75658,Sherpur Bhausa,1916,Malihabad,153,Lucknow
85014,Sherpur Guzar,2072,Ballia Kheri,168,Saharanpur
82291,Sherpur Kalan,2027,Puranpur,164,Pilibhit
92164,Sher Pur Kalan,2184,Bangarmau,177,Unnao
85226,Sherpur Khanzadpur,2075,Muzaffarabad,168,Saharanpur
272251,Sherpur Khurd,2194,Safipur,177,Unnao
87325,Sherpur Kurriya,2108,Mirzapur,171,Shahjahanpur
75773,Sherpur Lawal,1917,Mohanlalganj,153,Lucknow
80442,Sherpur Mafi,1998,Bilari,162,Moradabad
82292,Sherpur Makrandpur,2027,Puranpur,164,Pilibhit
75587,Sherpurmau,1914,Kakori,153,Lucknow
91886,Sherpur Pars Rampur,2178,P.P.Kamaicha,176,Sultanpur
81042,Sherpur Patti (M.S.T.),2006,Thakurdwara,162,Moradabad
85597,Sherpur Pelon,2081,Sadauli Qadeem,168,Saharanpur
89872,Sherpur Sarawan,2145,Parsendi,174,Sitapur
87569,Sherpur Urf Shergadh,2112,Tilhar,171,Shahjahanpur
79978,Sherua,1991,Patehra,161,Mirzapur
297175,Sherua,1995,Bahjoi,259726,Sambhal
79588,Sherwa,1984,Jamalpur,161,Mirzapur
93128,Sherwanipur,2199,Baragaon,178,Varanasi
77045,Sheshpur,1937,Siswa,155,Maharajganj
267558,Sheshpur,2033,Kalakankar,165,Pratapgarh
82949,Sheshpur Aadharganj,2037,Magraura,165,Pratapgarh
92819,Sheshpur Nari,2195,Sikandarpur Karan,177,Unnao
80884,Shewazpur Sura Nagla,2004,Panwasa,259726,Sambhal
45494,Shidh Ticket,1430,Shankargarh,111,Prayagraj
76322,Shikargara,1926,Bridgemanganj,155,Maharajganj
87832,Shikari Chaura,2116,Jamunaha,172,Shravasti
76773,Shikarpur,1933,Nichlaul,155,Maharajganj
77046,Shikarpur,1937,Siswa,155,Maharajganj
81133,Shikarpur,2008,Budhana,163,Muzaffarnagar
84944,Shikarpur,2071,Suar,167,Rampur
87059,Shikarpur,2101,Jaitipur,171,Shahjahanpur
79182,Shikhera,1977,Parikshitgarh,160,Meerut
44576,Shiki Khurdh,1417,Handia,111,Prayagraj
271526,Shikoha,2148,Reusa,174,Sitapur
80088,Shilpi,1993,Shikhar,161,Mirzapur
90312,Shiltham,2152,Chatra,175,Sonbhadra
85404,Shimlana Mu.,2078,Nanauta,168,Saharanpur
78960,Shirjepur,1971,Hastinapur,160,Meerut
271535,Shirsha,2148,Reusa,174,Sitapur
90586,Shishawa,2156,Myorpur,175,Sonbhadra
90266,Shishtola,2151,Babhani,175,Sonbhadra
85288,Shitala Khera Must,2076,Nagal,168,Saharanpur
76774,Shitlapur,1933,Nichlaul,155,Maharajganj
77047,Shitla Pur,1937,Siswa,155,Maharajganj
273789,Shivadhkla,2115,Hariharpur Rani,172,Shravasti
273808,Shivajot,2113,Ekona,172,Shravasti
85752,Shivapar,2083,Baghauli,169,Sant Kabeer Nagar
85964,Shivapar,2086,Khalilabad,169,Sant Kabeer Nagar
75429,Shivari,1911,Bakshi-Ka-Talab,153,Lucknow
75588,Shivari,1914,Kakori,153,Lucknow
86170,Shiv Bakhari,2089,Pauli,169,Sant Kabeer Nagar
85751,Shiv Bakhri,2083,Baghauli,169,Sant Kabeer Nagar
82831,Shiv Bojh,2035,Lakshamanpur,165,Pratapgarh
93206,Shivdasha,2200,Chiraigaon,178,Varanasi
85528,Shivdaspur,2080,Rampur Maniharan,168,Saharanpur
242757,Shivdas Pur,2112,Tilhar,171,Shahjahanpur
80591,Shivdaspur (M.S.T),2000,Dilari,162,Moradabad
74438,Shiv Datt Chhapra,1896,Khadda,151,Kushi Nagar
83413,Shivgarh,2044,Shivgarh,165,Pratapgarh
91751,Shivgarh,2175,Lambhua,176,Sultanpur
87899,Shivghrh Khurd,2117,Sirsiya,172,Shravasti
78265,Shivli,1960,Raya,158,Mathura
84462,Shivnagar,2066,Bilaspur,167,Rampur
87513,Shivnagar,2111,Sindhauli,171,Shahjahanpur
272801,Shivnagar,2173,Kurebhar,176,Sultanpur
81043,Shiv Nagar,2006,Thakurdwara,162,Moradabad
82293,Shiv Nagar,2027,Puranpur,164,Pilibhit
84945,Shiv Nagar Lohari,2071,Suar,167,Rampur
88800,Shivpati Nagar,2129,Naugarh,173,Siddharth Nagar
76323,Shivpur,1926,Bridgemanganj,155,Maharajganj
79417,Shivpur,1982,Chhanvey,161,Mirzapur
79886,Shivpur,1989,Narainpur,161,Mirzapur
85289,Shivpur,2076,Nagal,168,Saharanpur
91887,Shivpur,2178,P.P.Kamaicha,176,Sultanpur
92216,Shivpur,2185,Bichhiya,177,Unnao
269676,Shivpur,1896,Khadda,151,Kushi Nagar
87639,Shivpur Bankata,2113,Ekona,172,Shravasti
74666,Shivpur Buzurg,1899,Padrauna,151,Kushi Nagar
89610,Shivpur Devariya,2141,Mahmudabad,174,Sitapur
74667,Shivpur Dih,1899,Padrauna,151,Kushi Nagar
73246,Shivpuri,1878,Bijuwa,150,Kheri
73596,Shivpuri,1883,Mitauli,150,Kheri
75374,Shivpuri,1911,Bakshi-Ka-Talab,153,Lucknow
76692,Shivpuri,1932,Nautanwa,155,Maharajganj
84946,Shivpuri,2071,Suar,167,Rampur
89219,Shivpuri,2135,Gondlamau,174,Sitapur
90093,Shivpuri,2148,Reusa,174,Sitapur
264092,Shivpuri,1977,Parikshitgarh,160,Meerut
83835,Shiv Puri,2054,Khiron,166,Rae Bareli
92335,Shiv Puri,2187,Fatehpur Chaurasi,177,Unnao
82086,Shivpuria,2025,Lalaurikhera,164,Pilibhit
86875,Shivpuri Khanji,2098,Banda,171,Shahjahanpur
82950,Shivpur Khurd,2037,Magraura,165,Pratapgarh
271842,Shivpur Mathia,1900,Ramkola,151,Kushi Nagar
82028,Shivpur Nawadia,2024,Bisalpur,164,Pilibhit
73103,Shivpur Sanda,1876,Bankeyganj,150,Kheri
83037,Shivra,2038,Mandhata,165,Pratapgarh
90230,Shivra,2150,Sidhauli,174,Sitapur
268892,Shivra,1874,Sarsawan,149,Kaushambi
271480,Shivra,2144,Pahala,174,Sitapur
73597,Shivrajpur,1883,Mitauli,150,Kheri
80223,Shivrajpur,1995,Bahjoi,259726,Sambhal
45495,Shiv Raj Pur,1430,Shankargarh,111,Prayagraj
93370,Shivrampur,2202,Harahua,178,Varanasi
79720,Shivrani,1987,Majhawa,161,Mirzapur
89611,Shivrukh Kalan,2141,Mahmudabad,174,Sitapur
82452,Shivsatt,2029,Baba Belkharnath Dham,165,Pratapgarh
77733,Shivsinghpur Nabada,1949,Mainpuri,157,Mainpuri
89733,Shivthan,2143,Misrikh,174,Sitapur
89146,Shivthana,2134,Biswan,174,Sitapur
92571,Shivthana,2191,Mianganj,177,Unnao
77883,Shiwal,1952,Chaumuha,158,Mathura
75540,Shiwlar,1913,Gosaiganj,153,Lucknow
82584,Shiya,2031,Bihar,165,Pratapgarh
80303,Shiyam Singhpur Urf Bhoori,1998,Bilari,162,Moradabad
83747,Shobhapur,2052,Harchandpur,166,Rae Bareli
83881,Shobhawapur,2055,Lalganj,166,Rae Bareli
79979,Shobhi,1991,Patehra,161,Mirzapur
83038,Shobhipur,2038,Mandhata,165,Pratapgarh
79183,Shodatt,1977,Parikshitgarh,160,Meerut
91546,Shodhanpur,6897,Karaudikala,176,Sultanpur
90628,Shohdal,2157,Nagwa,175,Sonbhadra
83748,Shora,2052,Harchandpur,166,Rae Bareli
90313,Shoraha,2152,Chatra,175,Sonbhadra
45280,Shrai Shekhpeer Urf Salmapur,1427,Phulpur,111,Prayagraj
268797,Shravantara,2113,Ekona,172,Shravasti
82294,Shree Nagar,2027,Puranpur,164,Pilibhit
79633,Shree Patti,1985,Kon,161,Mirzapur
79887,Shreepur,1989,Narainpur,161,Mirzapur
93287,Shrikanthpur,2201,Cholapur,178,Varanasi
74010,Shrinagar,1889,Phoolbehar,150,Kheri
87833,Shri Nagar,2116,Jamunaha,172,Shravasti
269636,Shri Nagar,2087,Mehdawal,169,Sant Kabeer Nagar
87155,Shrinager,2103,Kalan,171,Shahjahanpur
82453,Shrinathpur,2029,Baba Belkharnath Dham,165,Pratapgarh
44506,Shripur,1416,Dhanupur,111,Prayagraj
91792,Shrirampur Lamauli,2176,Motigarpur,176,Sultanpur
79591,Shrutihar,1984,Jamalpur,161,Mirzapur
271013,Shujawalpur,2138,Khairabad,174,Sitapur
85359,Shukartal,2077,Nakur,168,Saharanpur
92277,Shukla Khera,2186,Bighapur,177,Unnao
242397,Shukla Mai,2102,Jalalabad,171,Shahjahanpur
90013,Shuklanpurwa,2147,Rampur Mathura,174,Sitapur
92820,Shuklapur,2195,Sikandarpur Karan,177,Unnao
91793,Shukul Dulaicha,2176,Motigarpur,176,Sultanpur
44507,Shukulpur,1416,Dhanupur,111,Prayagraj
83350,Shukulpur,2043,Sangipur,165,Pratapgarh
91888,Shukul Umari,2178,P.P.Kamaicha,176,Sultanpur
90629,Shurshot Khurd,2157,Nagwa,175,Sonbhadra
76915,Shyam Deurvan,1935,Partawal,155,Maharajganj
270872,Shyamkat,1932,Nautanwa,155,Maharajganj
84647,Shyampur,2068,Milak,167,Rampur
77424,Shyampur Bhatpura,1943,Bewar,157,Mainpuri
80362,Shyampur Hadipur,1997,Bhagatpur Tanda,162,Moradabad
72929,Shyampur Urf Malhaipur,1873,Nevada,149,Kaushambi
85814,Sia Katai,2084,Belhar Kala,169,Sant Kabeer Nagar
79229,Sial,1978,Rajpura,160,Meerut
81242,Siali,2010,Jansath,163,Muzaffarnagar
73172,Siayathu,1877,Behjam,150,Kheri
267179,Sichaura,1940,Kabrai,156,Mahoba
78478,Siddha Ahilaspur,1963,Fatehpur Madaun,159,Mau
83776,Siddhaur,2053,Jagatpur,166,Rae Bareli
91616,Siddhi Ganesh Pur,2173,Kurebhar,176,Sultanpur
82295,Siddhnagar,2027,Puranpur,164,Pilibhit
83459,Sidhauna,2045,Amawan,166,Rae Bareli
81880,Sidhaura Bindhuwa,2022,Barkhera,164,Pilibhit
84145,Sidhaur Tara .,2060,Sareni,166,Rae Bareli
268017,Sidhave,1933,Nichlaul,155,Maharajganj
44577,Sidhawar Haripur,1417,Handia,111,Prayagraj
74720,Sidhawat,1900,Ramkola,151,Kushi Nagar
74721,Sidhawe,1900,Ramkola,151,Kushi Nagar
90508,Sidhi,2155,Ghorawal,175,Sonbhadra
90731,Sidhi Kalna,2158,Robertsganj,175,Sonbhadra
80592,Sidhrav Nazerpur,2000,Dilari,162,Moradabad
74668,Sidhua,1899,Padrauna,151,Kushi Nagar
74669,Sidhua Bagar Bhath,1899,Padrauna,151,Kushi Nagar
76980,Sidhwari,1936,Pharenda,155,Maharajganj
242360,Sidki,2072,Ballia Kheri,168,Saharanpur
271085,Sidkira,2133,Behta,174,Sitapur
77678,Sidpura,1948,Kuraoli,157,Mainpuri
86947,Sidra,2099,Bhawal Khera,171,Shahjahanpur
270567,Sigadi,1968,Ranipur,159,Mau
74670,Siganjori,1899,Padrauna,151,Kushi Nagar
77149,Sigaun,1939,Jaitpur,156,Mahoba
74562,Sigha,1898,Nebua Naurangia,151,Kushi Nagar
89670,Sighaura,2142,Maholi,174,Sitapur
92462,Sighnapur,2189,Hasanganj,177,Unnao
90902,Sighni,2161,Baldirai,176,Sultanpur
78874,Sighwal,1969,Ratanpura,159,Mau
77625,Signee,1947,Kishni,157,Mainpuri
76693,Sihabhar,1932,Nautanwa,155,Maharajganj
80593,Sihali Khaddar,2000,Dilari,162,Moradabad
77884,Sihana,1952,Chaumuha,158,Mathura
84648,Sihari,2068,Milak,167,Rampur
